,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
62,0.0,62.0,0.0,62.0,TFFH,"2,6-Lutidine",n7,THF,0.0
63,0.0,63.0,0.0,63.0,HOTU,"2,6-Lutidine",n7,DMF,0.7375721814246866
64,0.0,64.0,0.0,64.0,HOTU,1-Methylimidazole,n6,THF,0.0
65,0.0,65.0,0.0,65.0,TCFH,Diisopropylethylamine,n1,THF,0.14690456218978679
66,0.0,66.0,0.0,66.0,PyBOP,Diisopropylethylamine,n1,DMF,0.0
67,0.0,67.0,0.0,67.0,HATU,1-Methylimidazole,n8,THF,0.0
68,0.0,68.0,0.0,68.0,HOTU,N-methylmorpholine,n8,DMF,0.0
69,0.0,69.0,0.0,69.0,PFTU,1-Methylimidazole,n9,DMF,0.12325565854824504
70,0.0,70.0,0.0,70.0,DPPCl,1-Methylimidazole,n10,DMF,0.2888924503251035
71,0.0,71.0,0.0,71.0,BOP-Cl,N-methylmorpholine,n4,MeCN,0.1365648802244922
72,0.0,72.0,0.0,72.0,TCFH,"2,6-Lutidine",n9,DMF,0.23702024352928716
73,0.0,73.0,0.0,73.0,DPPCl,N-methylmorpholine,n10,MeCN,0.060843244270408124
74,0.0,74.0,0.0,74.0,TCFH,Diisopropylethylamine,n10,DMF,0.01157769227695752
75,0.0,75.0,0.0,75.0,TFFH,1-Methylimidazole,n6,MeCN,0.001891977950375154
76,0.0,76.0,0.0,76.0,BOP-Cl,N-methylmorpholine,n5,THF,0.23110148611791392
77,0.0,77.0,0.0,77.0,HOTU,Diisopropylethylamine,n1,MeCN,0.0
78,0.0,78.0,0.0,78.0,HATU,1-Methylimidazole,n5,MeCN,0.05893971598014328
79,0.0,79.0,0.0,79.0,PyBOP,"2,6-Lutidine",n2,DMF,0.31311875945201073
80,0.0,80.0,0.0,80.0,PFTU,N-methylmorpholine,n5,MeCN,0.0
81,0.0,81.0,0.0,81.0,PyBOP,N-methylmorpholine,n7,THF,0.0
82,0.0,82.0,0.0,82.0,BOP-Cl,N-methylmorpholine,n8,DMF,0.08739218446663143
83,0.0,83.0,0.0,83.0,DPPCl,Diisopropylethylamine,n1,DMF,0.4832391209848758
84,0.0,84.0,0.0,84.0,DPPCl,Diisopropylethylamine,n10,THF,0.030996621679545998
85,0.0,85.0,0.0,85.0,TCFH,N-methylmorpholine,n10,DMF,0.15694390699350397
86,0.0,86.0,0.0,86.0,HOTU,N-methylmorpholine,n4,DMF,0.09266762551682779
87,0.0,87.0,0.0,87.0,TCFH,"2,6-Lutidine",n5,MeCN,0.1252470864872485
88,0.0,88.0,0.0,88.0,DPPCl,"2,6-Lutidine",n5,THF,0.15948567313383155
89,0.0,89.0,0.0,89.0,HATU,1-Methylimidazole,n3,MeCN,0.0984534186733431
90,0.0,90.0,0.0,90.0,BOP-Cl,N-methylmorpholine,n3,MeCN,0.2965977540714963
91,0.0,91.0,0.0,91.0,TFFH,Diisopropylethylamine,n5,THF,0.13236637124382183
92,0.0,92.0,0.0,92.0,BOP-Cl,Diisopropylethylamine,n5,DMF,0.13505835684833514
93,0.0,93.0,0.0,93.0,PyBOP,N-methylmorpholine,n3,THF,0.0
94,0.0,94.0,0.0,94.0,TCFH,"2,6-Lutidine",n10,MeCN,0.18420213317850265
95,0.0,95.0,0.0,95.0,DPPCl,N-methylmorpholine,n3,MeCN,0.754797882045112
96,1.0,0.0,0.0,0.0,PFTU,Diisopropylethylamine,n3,THF,0.029504875610971003
97,1.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n6,DMF,0.0
98,1.0,2.0,0.0,2.0,HATU,N-methylmorpholine,n3,THF,0.08011626779528125
99,1.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n8,MeCN,0.3635186756069499
100,1.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n6,DMF,0.03512950138498507
101,1.0,5.0,0.0,5.0,TFFH,"2,6-Lutidine",n9,DMF,0.31773180429062425
102,1.0,6.0,0.0,6.0,DPPCl,"2,6-Lutidine",n6,THF,0.0
103,1.0,7.0,0.0,7.0,HOTU,N-methylmorpholine,n4,THF,0.0056253172433511625
104,1.0,8.0,0.0,8.0,PyBOP,Diisopropylethylamine,n1,DMF,0.0
105,1.0,9.0,0.0,9.0,TFFH,N-methylmorpholine,n1,DMF,0.03503381451770802
106,1.0,10.0,0.0,10.0,HATU,Diisopropylethylamine,n3,DMF,0.41746763913831586
107,1.0,11.0,0.0,11.0,BOP-Cl,Diisopropylethylamine,n10,THF,0.024172346025505487
108,1.0,12.0,0.0,12.0,PFTU,Diisopropylethylamine,n1,MeCN,0.0
109,1.0,13.0,0.0,13.0,HOTU,"2,6-Lutidine",n9,THF,0.15961076329720134
110,1.0,14.0,0.0,14.0,TCFH,N-methylmorpholine,n9,DMF,0.05727556146362054
111,1.0,15.0,0.0,15.0,DPPCl,N-methylmorpholine,n1,DMF,0.4025312660474192
112,1.0,16.0,0.0,16.0,HATU,Diisopropylethylamine,n7,THF,0.4915012396472239
113,1.0,17.0,0.0,17.0,DPPCl,"2,6-Lutidine",n10,DMF,0.08473142129368774
114,1.0,18.0,0.0,18.0,HATU,N-methylmorpholine,n8,THF,0.0
115,1.0,19.0,0.0,19.0,PyBOP,Diisopropylethylamine,n3,THF,0.2032469793155898
116,1.0,20.0,0.0,20.0,TFFH,N-methylmorpholine,n4,THF,0.07332434542589378
117,1.0,21.0,0.0,21.0,HOTU,N-methylmorpholine,n6,MeCN,0.02758892282854971
118,1.0,22.0,0.0,22.0,PyBOP,N-methylmorpholine,n2,MeCN,0.6012094297445113
119,1.0,23.0,0.0,23.0,PyBOP,Diisopropylethylamine,n4,DMF,0.13898763859318042
120,1.0,24.0,0.0,24.0,HATU,Diisopropylethylamine,n4,THF,0.19935097092522613
121,1.0,25.0,0.0,25.0,DPPCl,1-Methylimidazole,n1,THF,0.20751175649518033
122,1.0,26.0,0.0,26.0,BOP-Cl,"2,6-Lutidine",n8,THF,0.15383977509268065
123,1.0,27.0,0.0,27.0,TCFH,N-methylmorpholine,n7,DMF,0.38990649885735673
124,1.0,28.0,0.0,28.0,TCFH,1-Methylimidazole,n2,DMF,0.5459856231058668
125,1.0,29.0,0.0,29.0,TCFH,N-methylmorpholine,n8,MeCN,0.29885514167787697
126,1.0,30.0,0.0,30.0,PFTU,1-Methylimidazole,n7,DMF,0.41174567644419385
127,1.0,31.0,0.0,31.0,PFTU,Diisopropylethylamine,n7,DMF,0.513449698258166
128,1.0,32.0,0.0,32.0,PFTU,1-Methylimidazole,n9,DMF,0.12325565854824504
129,1.0,33.0,0.0,33.0,TFFH,Diisopropylethylamine,n10,THF,0.18916438735281615
130,1.0,34.0,0.0,34.0,PyBOP,Diisopropylethylamine,n6,MeCN,0.01013449636003612
131,1.0,35.0,0.0,35.0,TCFH,1-Methylimidazole,n6,THF,0.0
132,1.0,36.0,0.0,36.0,HATU,"2,6-Lutidine",n8,MeCN,0.26727365674660486
133,1.0,37.0,0.0,37.0,DPPCl,Diisopropylethylamine,n9,THF,0.1370475401392327
134,1.0,38.0,0.0,38.0,PFTU,1-Methylimidazole,n3,MeCN,0.18031182752271988
135,1.0,39.0,0.0,39.0,TFFH,Diisopropylethylamine,n7,THF,0.0
136,1.0,40.0,0.0,40.0,HATU,N-methylmorpholine,n6,DMF,0.07148233893511084
137,1.0,41.0,0.0,41.0,BOP-Cl,N-methylmorpholine,n10,DMF,0.31800611952542285
138,1.0,42.0,0.0,42.0,HOTU,N-methylmorpholine,n10,MeCN,0.0
139,1.0,43.0,0.0,43.0,BOP-Cl,N-methylmorpholine,n8,DMF,0.08739218446663143
140,1.0,44.0,0.0,44.0,PyBOP,N-methylmorpholine,n1,MeCN,0.0
141,1.0,45.0,0.0,45.0,TCFH,"2,6-Lutidine",n2,THF,0.43077514535649875
142,1.0,46.0,0.0,46.0,TCFH,N-methylmorpholine,n5,DMF,0.11675306462359378
143,1.0,47.0,0.0,47.0,PFTU,"2,6-Lutidine",n7,THF,0.08603304056370302
144,1.0,48.0,0.0,48.0,DPPCl,Diisopropylethylamine,n7,MeCN,0.2380098281042837
145,1.0,49.0,0.0,49.0,HATU,1-Methylimidazole,n9,THF,0.2992414906149762
146,1.0,50.0,0.0,50.0,DPPCl,Diisopropylethylamine,n2,MeCN,0.45154853925075483
147,1.0,51.0,0.0,51.0,DPPCl,Diisopropylethylamine,n2,THF,0.6681191236917254
148,1.0,52.0,0.0,52.0,DPPCl,Diisopropylethylamine,n9,MeCN,0.8206264844566112
149,1.0,53.0,0.0,53.0,DPPCl,"2,6-Lutidine",n2,DMF,0.3116598759686686
150,1.0,54.0,0.0,54.0,DPPCl,Diisopropylethylamine,n1,THF,0.43814959519287755
151,1.0,55.0,0.0,55.0,DPPCl,N-methylmorpholine,n8,THF,0.308924290481592
152,1.0,56.0,0.0,56.0,DPPCl,"2,6-Lutidine",n10,MeCN,0.06692797541129325
153,1.0,57.0,0.0,57.0,DPPCl,"2,6-Lutidine",n2,THF,0.5064850022994652
154,1.0,58.0,0.0,58.0,DPPCl,Diisopropylethylamine,n5,DMF,0.5609494988696637
155,1.0,59.0,0.0,59.0,DPPCl,1-Methylimidazole,n3,MeCN,0.3731406200505958
156,1.0,60.0,0.0,60.0,DPPCl,Diisopropylethylamine,n7,THF,0.2624626141648409
157,1.0,61.0,0.0,61.0,DPPCl,"2,6-Lutidine",n1,THF,0.0
158,1.0,62.0,0.0,62.0,TCFH,"2,6-Lutidine",n8,DMF,0.2107072265151842
159,1.0,63.0,0.0,63.0,HATU,"2,6-Lutidine",n10,THF,0.0
160,1.0,64.0,0.0,64.0,BOP-Cl,N-methylmorpholine,n8,MeCN,0.29095081075282125
161,1.0,65.0,0.0,65.0,TFFH,"2,6-Lutidine",n8,DMF,0.07695982053318112
162,1.0,66.0,0.0,66.0,PFTU,Diisopropylethylamine,n4,MeCN,0.1908288003675769
163,1.0,67.0,0.0,67.0,PyBOP,"2,6-Lutidine",n9,DMF,0.26702269374071647
164,1.0,68.0,0.0,68.0,TCFH,1-Methylimidazole,n10,THF,0.185681072301442
165,1.0,69.0,0.0,69.0,DPPCl,Diisopropylethylamine,n4,MeCN,0.19720425874379977
166,1.0,70.0,0.0,70.0,BOP-Cl,N-methylmorpholine,n2,THF,0.4262384419390214
167,1.0,71.0,0.0,71.0,BOP-Cl,Diisopropylethylamine,n7,THF,0.41110112443122054
168,1.0,72.0,0.0,72.0,BOP-Cl,Diisopropylethylamine,n4,DMF,0.0
169,1.0,73.0,0.0,73.0,PyBOP,"2,6-Lutidine",n5,MeCN,0.0
170,1.0,74.0,0.0,74.0,HOTU,Diisopropylethylamine,n7,THF,0.3523297046050333
171,1.0,75.0,0.0,75.0,HOTU,N-methylmorpholine,n10,THF,0.314479252098775
172,1.0,76.0,0.0,76.0,HOTU,"2,6-Lutidine",n8,THF,0.3705421398642408
173,1.0,77.0,0.0,77.0,HOTU,1-Methylimidazole,n4,THF,0.0741373058509058
174,1.0,78.0,0.0,78.0,DPPCl,1-Methylimidazole,n7,MeCN,0.470561563191029
175,1.0,79.0,0.0,79.0,DPPCl,1-Methylimidazole,n4,DMF,0.029858941276052695
176,1.0,80.0,0.0,80.0,PFTU,"2,6-Lutidine",n1,DMF,0.0
177,1.0,81.0,0.0,81.0,TCFH,1-Methylimidazole,n9,DMF,0.9645942569749285
178,1.0,82.0,0.0,82.0,TCFH,N-methylmorpholine,n8,DMF,0.18474591588561104
179,1.0,83.0,0.0,83.0,TCFH,N-methylmorpholine,n9,THF,0.32124548368694295
180,1.0,84.0,0.0,84.0,TCFH,"2,6-Lutidine",n9,THF,0.7371334889638141
181,1.0,85.0,0.0,85.0,TCFH,Diisopropylethylamine,n2,DMF,0.21643836357841792
182,1.0,86.0,0.0,86.0,TCFH,N-methylmorpholine,n3,MeCN,0.35164524988197277
183,1.0,87.0,0.0,87.0,TCFH,N-methylmorpholine,n10,DMF,0.15694390699350397
184,1.0,88.0,0.0,88.0,TCFH,1-Methylimidazole,n5,MeCN,0.16259328171919027
185,1.0,89.0,0.0,89.0,HATU,"2,6-Lutidine",n5,MeCN,0.047006242528397114
186,1.0,90.0,0.0,90.0,TCFH,1-Methylimidazole,n10,DMF,0.06877401020269108
187,1.0,91.0,0.0,91.0,DPPCl,N-methylmorpholine,n2,THF,0.7377651793174987
188,1.0,92.0,0.0,92.0,DPPCl,N-methylmorpholine,n10,DMF,0.08326994649709853
189,1.0,93.0,0.0,93.0,DPPCl,Diisopropylethylamine,n3,THF,0.5721185095518746
190,1.0,94.0,0.0,94.0,DPPCl,N-methylmorpholine,n4,THF,0.1440283701753274
191,1.0,95.0,0.0,95.0,BOP-Cl,1-Methylimidazole,n9,THF,0.3406652420848293
192,2.0,0.0,0.0,0.0,PFTU,"2,6-Lutidine",n6,MeCN,0.09862275909237994
193,2.0,1.0,0.0,1.0,TCFH,Diisopropylethylamine,n9,DMF,0.0
194,2.0,2.0,0.0,2.0,HATU,Diisopropylethylamine,n6,DMF,0.0
195,2.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n3,DMF,0.09565973087312887
196,2.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n10,DMF,0.03244158328874442
197,2.0,5.0,0.0,5.0,TFFH,Diisopropylethylamine,n8,THF,0.3041591797941908
198,2.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine,n10,THF,0.0
199,2.0,7.0,0.0,7.0,HOTU,N-methylmorpholine,n9,THF,0.3632416151092178
200,2.0,8.0,0.0,8.0,HOTU,"2,6-Lutidine",n9,MeCN,0.2094357913069121
201,2.0,9.0,0.0,9.0,TFFH,Diisopropylethylamine,n8,DMF,0.38817062381795203
202,2.0,10.0,0.0,10.0,PFTU,"2,6-Lutidine",n5,THF,0.01491556061691698
203,2.0,11.0,0.0,11.0,PyBOP,1-Methylimidazole,n2,MeCN,0.6916736699244181
204,2.0,12.0,0.0,12.0,PyBOP,N-methylmorpholine,n5,DMF,0.001461682704674984
205,2.0,13.0,0.0,13.0,TFFH,N-methylmorpholine,n9,MeCN,0.2899103974255209
206,2.0,14.0,0.0,14.0,BOP-Cl,1-Methylimidazole,n4,MeCN,0.0
207,2.0,15.0,0.0,15.0,TCFH,1-Methylimidazole,n3,THF,0.27837232626576186
208,2.0,16.0,0.0,16.0,HATU,Diisopropylethylamine,n8,MeCN,0.038723990899334274
209,2.0,17.0,0.0,17.0,DPPCl,N-methylmorpholine,n4,THF,0.1440283701753274
210,2.0,18.0,0.0,18.0,HOTU,Diisopropylethylamine,n2,DMF,0.45690301731070837
211,2.0,19.0,0.0,19.0,HOTU,Diisopropylethylamine,n1,DMF,0.0739714121023839
212,2.0,20.0,0.0,20.0,TFFH,1-Methylimidazole,n2,MeCN,0.6074606983847354
213,2.0,21.0,0.0,21.0,TFFH,"2,6-Lutidine",n9,DMF,0.31773180429062425
214,2.0,22.0,0.0,22.0,TCFH,1-Methylimidazole,n6,THF,0.0
215,2.0,23.0,0.0,23.0,PyBOP,"2,6-Lutidine",n1,THF,0.05696293260850334
216,2.0,24.0,0.0,24.0,TFFH,"2,6-Lutidine",n4,THF,0.1271290746976771
217,2.0,25.0,0.0,25.0,DPPCl,Diisopropylethylamine,n3,DMF,0.19237477602684144
218,2.0,26.0,0.0,26.0,HOTU,1-Methylimidazole,n5,THF,0.0
219,2.0,27.0,0.0,27.0,PFTU,N-methylmorpholine,n3,MeCN,0.11395249262034009
220,2.0,28.0,0.0,28.0,TFFH,1-Methylimidazole,n9,MeCN,0.5396395039110845
221,2.0,29.0,0.0,29.0,TFFH,1-Methylimidazole,n1,MeCN,0.4034908793754677
222,2.0,30.0,0.0,30.0,HATU,Diisopropylethylamine,n8,DMF,0.05071475147700608
223,2.0,31.0,0.0,31.0,TFFH,N-methylmorpholine,n4,THF,0.07332434542589378
224,2.0,32.0,0.0,32.0,BOP-Cl,Diisopropylethylamine,n4,MeCN,0.15261367299991715
225,2.0,33.0,0.0,33.0,PyBOP,N-methylmorpholine,n10,THF,0.0
226,2.0,34.0,0.0,34.0,DPPCl,N-methylmorpholine,n7,THF,0.45661860173922436
227,2.0,35.0,0.0,35.0,DPPCl,1-Methylimidazole,n8,DMF,0.05187143270467871
228,2.0,36.0,0.0,36.0,TFFH,"2,6-Lutidine",n7,MeCN,0.1405045273169124
229,2.0,37.0,0.0,37.0,TCFH,"2,6-Lutidine",n1,THF,0.40114156826807473
230,2.0,38.0,0.0,38.0,TCFH,N-methylmorpholine,n10,THF,0.1122698472049673
231,2.0,39.0,0.0,39.0,HOTU,"2,6-Lutidine",n4,DMF,0.03966389497905114
232,2.0,40.0,0.0,40.0,PFTU,1-Methylimidazole,n5,DMF,0.0
233,2.0,41.0,0.0,41.0,BOP-Cl,N-methylmorpholine,n2,MeCN,0.45159698088013056
234,2.0,42.0,0.0,42.0,BOP-Cl,"2,6-Lutidine",n4,MeCN,0.16403310077668387
235,2.0,43.0,0.0,43.0,TFFH,"2,6-Lutidine",n6,THF,0.15788754467582478
236,2.0,44.0,0.0,44.0,PyBOP,"2,6-Lutidine",n7,DMF,0.19564670942873996
237,2.0,45.0,0.0,45.0,DPPCl,1-Methylimidazole,n9,MeCN,0.3286820084901565
238,2.0,46.0,0.0,46.0,BOP-Cl,"2,6-Lutidine",n6,THF,0.05778005683271747
239,2.0,47.0,0.0,47.0,HATU,N-methylmorpholine,n10,THF,0.0
240,2.0,48.0,0.0,48.0,TFFH,N-methylmorpholine,n1,DMF,0.03503381451770802
241,2.0,49.0,0.0,49.0,TCFH,1-Methylimidazole,n8,MeCN,0.2336797832809992
242,2.0,50.0,0.0,50.0,DPPCl,"2,6-Lutidine",n10,MeCN,0.06692797541129325
243,2.0,51.0,0.0,51.0,HOTU,1-Methylimidazole,n7,DMF,0.8098490283050879
244,2.0,52.0,0.0,52.0,HOTU,Diisopropylethylamine,n4,DMF,0.15884992243992793
245,2.0,53.0,0.0,53.0,HOTU,N-methylmorpholine,n9,DMF,0.15727691362384175
246,2.0,54.0,0.0,54.0,HOTU,"2,6-Lutidine",n5,DMF,0.04671064980753169
247,2.0,55.0,0.0,55.0,PyBOP,1-Methylimidazole,n10,DMF,0.24272613617104483
248,2.0,56.0,0.0,56.0,TCFH,Diisopropylethylamine,n2,MeCN,0.19166078110951457
249,2.0,57.0,0.0,57.0,TFFH,1-Methylimidazole,n3,THF,0.4331310121324684
250,2.0,58.0,0.0,58.0,TFFH,Diisopropylethylamine,n9,THF,0.27855042756309173
251,2.0,59.0,0.0,59.0,PyBOP,Diisopropylethylamine,n2,THF,0.5254767966993704
252,2.0,60.0,0.0,60.0,PyBOP,Diisopropylethylamine,n9,MeCN,0.3437000409382609
253,2.0,61.0,0.0,61.0,PyBOP,"2,6-Lutidine",n6,DMF,0.0
254,2.0,62.0,0.0,62.0,TFFH,1-Methylimidazole,n6,MeCN,0.001891977950375154
255,2.0,63.0,0.0,63.0,PFTU,1-Methylimidazole,n4,MeCN,0.10452931469019261
256,2.0,64.0,0.0,64.0,DPPCl,1-Methylimidazole,n1,MeCN,0.5199951664423675
257,2.0,65.0,0.0,65.0,DPPCl,N-methylmorpholine,n7,MeCN,0.7330812715508707
258,2.0,66.0,0.0,66.0,DPPCl,Diisopropylethylamine,n4,MeCN,0.19720425874379977
259,2.0,67.0,0.0,67.0,DPPCl,1-Methylimidazole,n4,THF,0.0
260,2.0,68.0,0.0,68.0,TCFH,Diisopropylethylamine,n1,MeCN,0.055820590489851885
261,2.0,69.0,0.0,69.0,BOP-Cl,Diisopropylethylamine,n5,MeCN,0.35410539327964946
262,2.0,70.0,0.0,70.0,BOP-Cl,Diisopropylethylamine,n7,MeCN,0.6548917240652656
263,2.0,71.0,0.0,71.0,BOP-Cl,N-methylmorpholine,n1,MeCN,0.4269573308108327
264,2.0,72.0,0.0,72.0,BOP-Cl,N-methylmorpholine,n8,MeCN,0.29095081075282125
265,2.0,73.0,0.0,73.0,BOP-Cl,N-methylmorpholine,n4,DMF,0.181316232947323
266,2.0,74.0,0.0,74.0,BOP-Cl,"2,6-Lutidine",n5,MeCN,0.2768550193866439
267,2.0,75.0,0.0,75.0,HOTU,Diisopropylethylamine,n10,THF,0.03880437980675808
268,2.0,76.0,0.0,76.0,DPPCl,"2,6-Lutidine",n7,THF,0.41014276344445866
269,2.0,77.0,0.0,77.0,DPPCl,N-methylmorpholine,n4,MeCN,0.09260082505258796
270,2.0,78.0,0.0,78.0,BOP-Cl,Diisopropylethylamine,n2,DMF,0.0
271,2.0,79.0,0.0,79.0,PyBOP,1-Methylimidazole,n4,DMF,0.26914273809568673
272,2.0,80.0,0.0,80.0,TFFH,N-methylmorpholine,n4,DMF,0.16528919434875355
273,2.0,81.0,0.0,81.0,DPPCl,1-Methylimidazole,n7,DMF,0.398606424860819
274,2.0,82.0,0.0,82.0,DPPCl,"2,6-Lutidine",n6,THF,0.0
275,2.0,83.0,0.0,83.0,HATU,"2,6-Lutidine",n9,THF,0.273959930967197
276,2.0,84.0,0.0,84.0,PyBOP,"2,6-Lutidine",n2,DMF,0.31311875945201073
277,2.0,85.0,0.0,85.0,HATU,N-methylmorpholine,n2,MeCN,0.5201526156790977
278,2.0,86.0,0.0,86.0,HATU,1-Methylimidazole,n9,THF,0.2992414906149762
279,2.0,87.0,0.0,87.0,HATU,"2,6-Lutidine",n1,DMF,0.043892043518105
280,2.0,88.0,0.0,88.0,PyBOP,Diisopropylethylamine,n3,MeCN,0.4903446086842321
281,2.0,89.0,0.0,89.0,PyBOP,1-Methylimidazole,n9,THF,0.5983165769124134
